number,sex,age,race,emotion,extra,sex_label,age_adult,age_child,age_senior,age_teen,race_asian,race_black,race_hispanic,race_other,race_white,emotion_funny,emotion_serious,emotion_smiling
4267,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4268,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
4269,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
4270,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4271,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
4272,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4273,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4274,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4275,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
4276,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
4277,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4278,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4279,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
4280,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4281,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
4282,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
4283,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
4284,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
4285,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4286,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4287,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4288,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4289,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4290,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4291,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4292,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4293,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
4294,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4295,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4296,male,adult,white,serious,moustache,1,1,0,0,0,0,0,0,0,1,0,1,0
4297,male,adult,white,serious,moustache,1,1,0,0,0,0,0,0,0,1,0,1,0
4298,male,adult,white,smiling,moustache,1,1,0,0,0,0,0,0,0,1,0,0,1
4299,male,adult,white,serious,moustache,1,1,0,0,0,0,0,0,0,1,0,1,0
4300,male,adult,white,smiling,moustache,1,1,0,0,0,0,0,0,0,1,0,0,1
4301,male,adult,white,serious,moustache,1,1,0,0,0,0,0,0,0,1,0,1,0
4302,male,adult,white,serious,moustache,1,1,0,0,0,0,0,0,0,1,0,1,0
4303,male,adult,white,serious,moustache,1,1,0,0,0,0,0,0,0,1,0,1,0
4304,male,adult,white,smiling,moustache,1,1,0,0,0,0,0,0,0,1,0,0,1
4305,male,adult,white,serious,moustache,1,1,0,0,0,0,0,0,0,1,0,1,0
4306,male,adult,white,smiling,moustache,1,1,0,0,0,0,0,0,0,1,0,0,1
4307,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
4308,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
4309,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
4310,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
4311,male,adult,white,smiling,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,0,1
4312,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
4313,male,adult,white,smiling,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,0,1
4314,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
4315,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
4316,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
4317,male,adult,white,smiling,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,0,1
4318,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
4319,male,adult,white,smiling,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,0,1
4320,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
4321,male,adult,white,smiling,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,0,1
4322,male,adult,white,serious,glasses+moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
4323,male,adult,white,smiling,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,0,1
4324,male,adult,white,serious,glasses+moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
4325,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
4326,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
4327,male,adult,white,smiling,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,0,1
4328,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
4329,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
4330,male,adult,white,smiling,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,0,1
4331,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
4332,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
4333,male,adult,white,smiling,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,0,1
4334,male,adult,hispanic,serious,moustache,1,1,0,0,0,0,0,1,0,0,0,1,0
4335,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4336,male,adult,asian,smiling,,1,1,0,0,0,1,0,0,0,0,0,0,1
4337,male,adult,asian,smiling,,1,1,0,0,0,1,0,0,0,0,0,0,1
4338,male,adult,asian,smiling,,1,1,0,0,0,1,0,0,0,0,0,0,1
4339,male,adult,asian,serious,,1,1,0,0,0,1,0,0,0,0,0,1,0
4340,male,adult,asian,serious,,1,1,0,0,0,1,0,0,0,0,0,1,0
4341,male,adult,asian,smiling,,1,1,0,0,0,1,0,0,0,0,0,0,1
4342,male,adult,black,serious,,1,1,0,0,0,0,1,0,0,0,0,1,0
4343,male,adult,black,serious,,1,1,0,0,0,0,1,0,0,0,0,1,0
4344,male,adult,black,smiling,,1,1,0,0,0,0,1,0,0,0,0,0,1
4345,male,adult,black,serious,moustache,1,1,0,0,0,0,1,0,0,0,0,1,0
4346,male,adult,black,serious,,1,1,0,0,0,0,1,0,0,0,0,1,0
4347,male,adult,black,serious,moustache,1,1,0,0,0,0,1,0,0,0,0,1,0
4348,male,adult,black,smiling,moustache,1,1,0,0,0,0,1,0,0,0,0,0,1
4349,male,adult,black,smiling,moustache,1,1,0,0,0,0,1,0,0,0,0,0,1
4350,male,adult,hispanic,smiling,moustache,1,1,0,0,0,0,0,1,0,0,0,0,1
4351,male,adult,hispanic,smiling,moustache,1,1,0,0,0,0,0,1,0,0,0,0,1
4352,male,adult,black,smiling,moustache+beard,1,1,0,0,0,0,1,0,0,0,0,0,1
4353,male,adult,black,smiling,moustache+beard,1,1,0,0,0,0,1,0,0,0,0,0,1
4354,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4355,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4356,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4357,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4358,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4359,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4360,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4361,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4362,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4363,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4364,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4365,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4366,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4367,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4368,female,adult,white,serious,hat,0,1,0,0,0,0,0,0,0,1,0,1,0
4369,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4370,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4371,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4372,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4373,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4374,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4375,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4376,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4377,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4378,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4379,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4380,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4381,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4382,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4383,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4384,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4385,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4386,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4387,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4388,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4389,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4390,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4391,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4392,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4393,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4394,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4395,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4396,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4397,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4398,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4399,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4400,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4401,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4402,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4403,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4404,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4405,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4406,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4407,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4408,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4409,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4410,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4411,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4412,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4413,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4414,female,adult,asian,serious,,0,1,0,0,0,1,0,0,0,0,0,1,0
4415,female,adult,asian,smiling,,0,1,0,0,0,1,0,0,0,0,0,0,1
4416,female,adult,asian,smiling,,0,1,0,0,0,1,0,0,0,0,0,0,1
4417,female,adult,asian,serious,,0,1,0,0,0,1,0,0,0,0,0,1,0
4418,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4419,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4420,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4421,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4422,female,adult,black,smiling,bandana,0,1,0,0,0,0,1,0,0,0,0,0,1
4423,female,adult,black,serious,bandana,0,1,0,0,0,0,1,0,0,0,0,1,0
4424,female,adult,black,smiling,bandana,0,1,0,0,0,0,1,0,0,0,0,0,1
4425,female,adult,black,serious,bandana,0,1,0,0,0,0,1,0,0,0,0,1,0
4426,female,adult,black,smiling,bandana,0,1,0,0,0,0,1,0,0,0,0,0,1
4427,female,adult,black,smiling,,0,1,0,0,0,0,1,0,0,0,0,0,1
4428,female,adult,black,smiling,,0,1,0,0,0,0,1,0,0,0,0,0,1
4429,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4430,male,adult,white,funny,,1,1,0,0,0,0,0,0,0,1,1,0,0
4431,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4432,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
4433,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4434,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4435,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
4436,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4437,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4438,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4439,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4440,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4441,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
4442,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4443,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
4444,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
4445,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4446,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4447,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
4448,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
4449,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
4450,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4451,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
4452,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4453,male,adult,white,serious,moustache,1,1,0,0,0,0,0,0,0,1,0,1,0
4454,male,adult,white,smiling,moustache,1,1,0,0,0,0,0,0,0,1,0,0,1
4455,male,adult,white,serious,moustache,1,1,0,0,0,0,0,0,0,1,0,1,0
4456,male,adult,white,funny,moustache,1,1,0,0,0,0,0,0,0,1,1,0,0
4457,male,adult,white,serious,moustache,1,1,0,0,0,0,0,0,0,1,0,1,0
4458,male,adult,white,smiling,moustache,1,1,0,0,0,0,0,0,0,1,0,0,1
4459,male,adult,white,serious,moustache,1,1,0,0,0,0,0,0,0,1,0,1,0
4460,male,adult,white,serious,moustache,1,1,0,0,0,0,0,0,0,1,0,1,0
4461,male,adult,white,smiling,moustache,1,1,0,0,0,0,0,0,0,1,0,0,1
4462,male,adult,white,serious,moustache,1,1,0,0,0,0,0,0,0,1,0,1,0
4463,male,adult,white,smiling,moustache,1,1,0,0,0,0,0,0,0,1,0,0,1
4464,male,adult,white,serious,moustache,1,1,0,0,0,0,0,0,0,1,0,1,0
4465,male,adult,white,serious,moustache,1,1,0,0,0,0,0,0,0,1,0,1,0
4466,male,adult,white,serious,moustache,1,1,0,0,0,0,0,0,0,1,0,1,0
4467,male,adult,white,smiling,moustache,1,1,0,0,0,0,0,0,0,1,0,0,1
4468,male,adult,white,serious,moustache,1,1,0,0,0,0,0,0,0,1,0,1,0
4469,male,adult,white,smiling,moustache,1,1,0,0,0,0,0,0,0,1,0,0,1
4470,male,adult,white,serious,moustache,1,1,0,0,0,0,0,0,0,1,0,1,0
4471,male,adult,white,smiling,moustache,1,1,0,0,0,0,0,0,0,1,0,0,1
4472,male,adult,white,serious,moustache,1,1,0,0,0,0,0,0,0,1,0,1,0
4473,male,adult,white,smiling,moustache,1,1,0,0,0,0,0,0,0,1,0,0,1
4474,male,adult,white,serious,moustache,1,1,0,0,0,0,0,0,0,1,0,1,0
4475,male,adult,white,serious,moustache,1,1,0,0,0,0,0,0,0,1,0,1,0
4476,male,adult,white,smiling,moustache,1,1,0,0,0,0,0,0,0,1,0,0,1
4477,male,adult,white,serious,moustache,1,1,0,0,0,0,0,0,0,1,0,1,0
4478,male,adult,white,smiling,moustache,1,1,0,0,0,0,0,0,0,1,0,0,1
4479,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
4480,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
4481,male,adult,white,smiling,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,0,1
4482,male,adult,white,smiling,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,0,1
4483,male,adult,white,smiling,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,0,1
4484,male,adult,white,smiling,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,0,1
4485,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
4486,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
4487,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
4488,male,adult,white,smiling,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,0,1
4489,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
4490,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
4491,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
4492,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
4493,male,adult,white,smiling,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,0,1
4494,male,adult,white,smiling,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,0,1
4495,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
4496,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
4497,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
4498,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4499,male,adult,other,serious,moustache,1,1,0,0,0,0,0,0,1,0,0,1,0
4500,male,adult,other,smiling,moustache,1,1,0,0,0,0,0,0,1,0,0,0,1
4501,male,adult,other,funny,moustache,1,1,0,0,0,0,0,0,1,0,1,0,0
4502,male,adult,other,smiling,moustache,1,1,0,0,0,0,0,0,1,0,0,0,1
4503,male,adult,hispanic,smiling,moustache,1,1,0,0,0,0,0,1,0,0,0,0,1
4504,male,adult,hispanic,smiling,moustache,1,1,0,0,0,0,0,1,0,0,0,0,1
4505,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4506,male,adult,black,smiling,moustache+beard,1,1,0,0,0,0,1,0,0,0,0,0,1
4507,male,adult,black,serious,moustache+beard,1,1,0,0,0,0,1,0,0,0,0,1,0
4508,male,adult,black,serious,moustache,1,1,0,0,0,0,1,0,0,0,0,1,0
4509,male,adult,black,serious,moustache,1,1,0,0,0,0,1,0,0,0,0,1,0
4510,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4511,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4512,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4513,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4514,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4515,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4516,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4517,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4518,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4519,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4520,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4521,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4522,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4523,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4524,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4525,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
4526,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4527,male,senior,white,smiling,,1,0,0,1,0,0,0,0,0,1,0,0,1
4528,male,senior,white,serious,,1,0,0,1,0,0,0,0,0,1,0,1,0
4529,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4530,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4531,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
4532,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
4533,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4534,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
4535,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4536,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4537,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4538,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
4539,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4540,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
4541,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
4542,male,senior,white,smiling,,1,0,0,1,0,0,0,0,0,1,0,0,1
4543,male,senior,white,serious,,1,0,0,1,0,0,0,0,0,1,0,1,0
4544,male,senior,white,smiling,,1,0,0,1,0,0,0,0,0,1,0,0,1
4545,male,senior,white,smiling,,1,0,0,1,0,0,0,0,0,1,0,0,1
4546,male,senior,white,serious,,1,0,0,1,0,0,0,0,0,1,0,1,0
4547,male,senior,white,smiling,,1,0,0,1,0,0,0,0,0,1,0,0,1
4548,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4549,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4550,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
4551,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
4552,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4553,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4554,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4555,male,senior,white,smiling,,1,0,0,1,0,0,0,0,0,1,0,0,1
4556,male,senior,white,smiling,,1,0,0,1,0,0,0,0,0,1,0,0,1
4557,male,senior,white,serious,,1,0,0,1,0,0,0,0,0,1,0,1,0
4558,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
4559,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
4560,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
4561,male,senior,white,serious,moustache,1,0,0,1,0,0,0,0,0,1,0,1,0
4562,male,senior,white,smiling,,1,0,0,1,0,0,0,0,0,1,0,0,1
4563,male,adult,white,smiling,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,0,1
4564,male,adult,white,smiling,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,0,1
4565,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
4566,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
4567,female,adult,white,smiling,hat,0,1,0,0,0,0,0,0,0,1,0,0,1
4568,female,senior,white,smiling,,0,0,0,1,0,0,0,0,0,1,0,0,1
4569,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
4570,male,child,white,smiling,,1,0,1,0,0,0,0,0,0,1,0,0,1
4571,male,child,white,serious,,1,0,1,0,0,0,0,0,0,1,0,1,0
4572,male,child,white,smiling,,1,0,1,0,0,0,0,0,0,1,0,0,1
4573,male,child,white,smiling,,1,0,1,0,0,0,0,0,0,1,0,0,1
4574,male,child,white,smiling,,1,0,1,0,0,0,0,0,0,1,0,0,1
4575,male,child,white,smiling,,1,0,1,0,0,0,0,0,0,1,0,0,1
4576,male,child,white,serious,,1,0,1,0,0,0,0,0,0,1,0,1,0
4577,male,child,white,smiling,,1,0,1,0,0,0,0,0,0,1,0,0,1
4578,male,child,white,serious,,1,0,1,0,0,0,0,0,0,1,0,1,0
4579,male,child,white,smiling,,1,0,1,0,0,0,0,0,0,1,0,0,1
4580,male,child,white,smiling,,1,0,1,0,0,0,0,0,0,1,0,0,1
4581,male,child,white,funny,,1,0,1,0,0,0,0,0,0,1,1,0,0
4582,male,child,white,funny,,1,0,1,0,0,0,0,0,0,1,1,0,0
4583,male,child,white,smiling,,1,0,1,0,0,0,0,0,0,1,0,0,1
4584,male,child,white,serious,,1,0,1,0,0,0,0,0,0,1,0,1,0
4585,male,child,white,smiling,,1,0,1,0,0,0,0,0,0,1,0,0,1
4586,male,child,white,smiling,,1,0,1,0,0,0,0,0,0,1,0,0,1
4587,male,child,white,serious,,1,0,1,0,0,0,0,0,0,1,0,1,0
4588,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
4589,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
4590,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
4591,male,child,white,smiling,,1,0,1,0,0,0,0,0,0,1,0,0,1
4592,male,child,white,serious,,1,0,1,0,0,0,0,0,0,1,0,1,0
4593,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
4594,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
4595,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
4596,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
4597,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
